5 1.33084 0.0290957 7.11948 4.3335 1.27368 -0.018954 5.66776 3.91911 1.29688 0.0889759 6.72405 5.96713 1.46455 -0.0363666 8.19399 4.85057 1.2436 -0.0328916 5.61026 4.92992 1.40296 -0.0341372 8.13822 6.32977 1.32591 -0.0176258 7.20052 3.24716 1.51547 -0.0159757 9.37788 5.40861 1.4406 -0.0855456 9.72042 4.05787 1.37167 -0.089428 8.94216 3.14471 -1.29512 -0.0709222 44.1065 4.62894 -1.26371 -0.0369866 44.0883 5.82664 -1.33666 -0.0250764 42.8125 3.16392 -1.30427 0.155843 42.4641 7.09919 -1.43656 -0.0258761 41.0215 5.37285 -1.34117 -0.0697701 40.887 3.52716 -1.35796 0.114807 42.1672 5.72719 -1.25758 -0.0854398 44.3971 3.55396 -1.36641 0.0599301 42.4359 4.66004 -1.37818 -0.0131733 40.7921 4.50088
5.25 1.3305 0.0306603 7.4521 4.34117 1.27584 -0.0191513 5.98672 3.91432 1.29607 0.0846267 7.04807 5.98829 1.46204 -0.0429134 8.5595 4.83984 1.24434 -0.0336101 5.92134 4.92151 1.40128 -0.0424566 8.48854 6.31915 1.32546 -0.0117298 7.53189 3.24423 1.50953 -0.0185776 9.75527 5.40396 1.43685 -0.0855671 10.0796 4.03647 1.36796 -0.0872323 9.28415 3.1229 -1.29729 -0.071194 43.7822 4.61114 -1.26495 -0.0395746 43.7721 5.81674 -1.33596 -0.0216359 42.4785 3.15851 -1.30231 0.151012 42.1385 7.13695 -1.42522 -0.0238255 40.6652 5.36689 -1.33935 -0.0619922 40.5522 3.51166 -1.35482 0.111032 41.8285 5.75494 -1.25879 -0.0833849 44.0824 3.53311 -1.36242 0.0611124 42.0953 4.67531 -1.37319 -0.0125358 40.4488 4.49775
5.5 1.33012 0.0320862 7.78463 4.34919 1.27791 -0.0193986 6.3062 3.90947 1.29546 0.0807816 7.37193 6.00849 1.45961 -0.049637 8.92441 4.82743 1.24491 -0.0343746 6.23257 4.91292 1.39914 -0.0503021 8.83833 6.30658 1.32515 -0.00640642 7.86317 3.24263 1.50384 -0.0210921 10.1312 5.39869 1.43363 -0.0857228 10.438 4.01504 1.36459 -0.085292 9.6253 3.10158 -1.29933 -0.071435 43.4573 4.59328 -1.26603 -0.0419767 43.4556 5.80625 -1.33535 -0.0185671 42.1446 3.15387 -1.30063 0.146641 41.8133 7.17361 -1.41552 -0.0218667 40.3113 5.36143 -1.33782 -0.0551713 40.2177 3.49787 -1.35197 0.107667 41.4905 5.78186 -1.25987 -0.0814423 43.7675 3.51275 -1.35877 0.062149 41.7556 4.69085 -1.36862 -0.0119026 40.1066 4.49477
5.75 1.32968 0.0333849 8.11705 4.35753 1.27993 -0.0196837 6.62618 3.90455 1.29499 0.077354 7.69568 6.02782 1.45723 -0.0564895 9.28871 4.81331 1.24535 -0.0351913 6.54391 4.90412 1.39662 -0.0576762 9.18748 6.29216 1.32496 -0.00157446 8.19441 3.24223 1.49832 -0.0235182 10.5058 5.39281 1.43087 -0.0860076 10.7958 3.99354 1.36151 -0.0835751 9.96568 3.08068 -1.30127 -0.0716545 43.132 4.57537 -1.267 -0.0442182 43.1388 5.79519 -1.33482 -0.0158216 41.8109 3.14991 -1.29917 0.142664 41.4885 7.20927 -1.40716 -0.0200577 39.9595 5.35641 -1.33652 -0.0491611 39.8836 3.48558 -1.34936 0.104647 41.1531 5.80802 -1.26084 -0.0795964 43.4523 3.49285 -1.35542 0.0630645 41.4168 4.70662 -1.36436 -0.0112211 39.7655 4.49197
6 1.32921 0.0345656 8.44935 4.36618 1.28192 -0.0199979 6.94666 3.89955 1.29463 0.0742753 8.01933 6.04639 1.45485 -0.0634284 9.65243 4.79745 1.24568 -0.0360651 6.85533 4.89511 1.39378 -0.0645808 9.53593 6.27601 1.32488 0.00283233 8.52563 3.24294 1.49293 -0.0258569 10.879 5.38635 1.42853 -0.0864169 11.1529 3.97194 1.35868 -0.0820554 10.3053 3.06017 -1.30312 -0.0718591 42.8063 4.5574 -1.26785 -0.0463204 42.8219 5.78361 -1.33437 -0.0133603 41.4773 3.14657 -1.29791 0.139028 41.1641 7.24403 -1.39993 -0.0184189 39.6096 5.35181 -1.33539 -0.0438352 39.5497 3.47462 -1.34697 0.101919 40.8164 5.8335 -1.26171 -0.0778343 43.1368 3.47339 -1.35232 0.063878 41.0787 4.72259 -1.36036 -0.0104714 39.4255 4.48935
6.25 1.32871 0.035636 8.78153 4.37508 1.28389 -0.0203345 7.26763 3.89447 1.29435 0.0714909 8.34292 6.06427 1.45242 -0.0704101 10.0155 4.77985 1.2459 -0.0369999 7.1668 4.88586 1.3907 -0.0710183 9.8836 6.25826 1.32489 0.00686844 8.85686 3.24466 1.48763 -0.0281129 11.2509 5.37932 1.42657 -0.0869447 11.5095 3.9502 1.35606 -0.080712 10.6444 3.03999 -1.3049 -0.0720534 42.48 4.53939 -1.26862 -0.048301 42.5047 5.77154 -1.334 -0.0111516 41.1438 3.14379 -1.29683 0.135688 40.8398 7.27795 -1.39362 -0.0169484 39.2612 5.34757 -1.33441 -0.039087 39.2161 3.46485 -1.34476 0.09944 40.4802 5.85836 -1.2625 -0.0761454 42.8212 3.45436 -1.34945 0.0646045 40.7413 4.73874 -1.35657 -0.00965106 39.0863 4.48694
6.5 1.32818 0.0366019 9.11358 4.38423 1.28587 -0.0206883 7.5891 3.8893 1.29414 0.068957 8.66645 6.08151 1.4499 -0.077387 10.378 4.7605 1.24603 -0.0379994 7.47831 4.87636 1.38742 -0.0769919 10.2305 6.23901 1.325 0.010579 9.18811 3.2473 1.48238 -0.0302948 11.6215 5.37174 1.42494 -0.0875838 11.8658 3.9283 1.35361 -0.0795277 10.9828 3.02011 -1.30663 -0.0722411 42.1534 4.52133 -1.26929 -0.0501752 42.1874 5.759 -1.33368 -0.00916926 40.8104 3.14149 -1.2959 0.132611 40.5159 7.3111 -1.38809 -0.015632 38.9141 5.34366 -1.33355 -0.0348279 38.8827 3.45614 -1.34272 0.0971739 40.1445 5.88266 -1.26322 -0.0745205 42.5054 3.43573 -1.34678 0.0652563 40.4046 4.75505 -1.35296 -0.0087664 38.7481 4.48474
6.75 1.32764 0.0374677 9.44549 4.3936 1.28787 -0.0210544 7.91107 3.88403 1.29397 0.066638 8.98995 6.09817 1.44723 -0.0843051 10.7398 4.73942 1.24608 -0.0390669 7.78983 4.86659 1.38401 -0.082505 10.5765 6.21838 1.32518 0.0140018 9.5194 3.2508 1.47715 -0.032415 11.9908 5.36364 1.42361 -0.0883249 12.2217 3.90622 1.35133 -0.0784887 11.3206 3.00049 -1.30832 -0.072425 41.8263 4.50322 -1.2699 -0.051956 41.8699 5.74601 -1.33343 -0.00739132 40.4771 3.13965 -1.2951 0.129768 40.1921 7.34355 -1.38321 -0.0144498 38.5683 5.34005 -1.33279 -0.0309849 38.5495 3.4484 -1.34083 0.0950917 39.8093 5.90643 -1.26388 -0.072952 42.1894 3.41749 -1.34428 0.0658432 40.0685 4.77151 -1.34948 -0.00782667 38.4107 4.48279
7 1.32707 0.0382365 9.77725 4.40316 1.28991 -0.0214287 8.23355 3.87868 1.29384 0.064505 9.31341 6.11429 1.44435 -0.0911035 11.1009 4.71665 1.24606 -0.0402059 8.10134 4.85654 1.38051 -0.0875611 10.9216 6.19649 1.32544 0.0171683 9.85076 3.2551 1.47193 -0.0344888 12.3588 5.35502 1.42255 -0.0891563 12.5773 3.88393 1.34917 -0.0775835 11.6579 2.98109 -1.30998 -0.0726076 41.4988 4.48507 -1.27044 -0.0536546 41.5523 5.73259 -1.33324 -0.00579931 40.1437 3.1382 -1.29442 0.127132 39.8685 7.37533 -1.37889 -0.0133805 38.2236 5.3367 -1.33213 -0.027498 38.2165 3.44152 -1.33908 0.093169 39.4745 5.92972 -1.26449 -0.0714332 41.8733 3.39963 -1.34194 0.0663737 39.7331 4.78811 -1.34613 -0.00684131 38.0742 4.48108
7.25 1.32649 0.0389107 10.1089 4.41289 1.292 -0.0218066 8.55655 3.87322 1.29374 0.0625339 9.63684 6.12992 1.44123 -0.097716 11.4612 4.69222 1.24598 -0.0414194 8.41284 4.84618 1.37697 -0.0921642 11.2658 6.17345 1.32577 0.0201054 10.1822 3.26012 1.46669 -0.036533 12.7255 5.34588 1.42173 -0.090064 12.9327 3.86142 1.34714 -0.0768028 11.9947 2.96189 -1.31162 -0.072791 41.1709 4.46687 -1.27093 -0.0552807 41.2346 5.71877 -1.33311 -0.00437745 39.8105 3.1371 -1.29384 0.124684 39.545 7.4065 -1.37505 -0.012403 37.8798 5.3336 -1.33156 -0.0243179 37.8836 3.43544 -1.33744 0.091386 39.1402 5.95257 -1.26504 -0.0699581 41.557 3.38214 -1.33973 0.0668549 39.3981 4.80482 -1.34287 -0.00581846 37.7385 4.47962
7.5 1.3259 0.0394921 10.4404 4.42276 1.29416 -0.0221834 8.88009 3.86768 1.29367 0.0607049 9.96026 6.1451 1.43784 -0.104072 11.8207 4.6662 1.24584 -0.0427108 8.7243 4.83551 1.37343 -0.0963179 11.6092 6.14937 1.32616 0.0228355 10.5137 3.26583 1.46144 -0.038565 13.0908 5.33624 1.4211 -0.0910317 13.288 3.83866 1.34521 -0.0761386 12.331 2.94286 -1.31324 -0.0729771 40.8426 4.44863 -1.27137 -0.0568426 40.9167 5.70456 -1.33304 -0.00311213 39.4772 3.13632 -1.29334 0.122405 39.2217 7.4371 -1.37163 -0.0114979 37.5369 5.33073 -1.33107 -0.0214038 37.5509 3.43009 -1.33592 0.0897259 38.8062 5.975 -1.26556 -0.0685218 41.2406 3.36501 -1.33764 0.0672934 39.0637 4.82164 -1.33969 -0.00476437 37.4035 4.47843
7.75 1.3253 0.0399826 10.7717 4.43276 1.29639 -0.0225539 9.20419 3.86204 1.29361 0.0590012 10.2837 6.15985 1.43415 -0.1101 12.1792 4.63867 1.24566 -0.0440835 9.03571 4.82449 1.36992 -0.100026 11.9517 6.12437 1.32661 0.0253777 10.8454 3.27218 1.45618 -0.0406009 13.4549 5.32609 1.42065 -0.0920405 13.6432 3.81565 1.34337 -0.0755844 12.6668 2.92396 -1.31485 -0.0731678 40.5139 4.43034 -1.27176 -0.058348 40.5988 5.68998 -1.33304 -0.00199151 39.1439 3.13583 -1.29292 0.120279 38.8985 7.46717 -1.36859 -0.0106482 37.1948 5.32807 -1.33065 -0.018722 37.2182 3.42541 -1.3345 0.0881747 38.4726 5.99704 -1.26605 -0.0671198 40.9241 3.34823 -1.33566 0.0676946 38.7298 4.83857 -1.33657 -0.00368334 37.0694 4.47751
